Geneid,glyphosatea,glyphosateb,watera,waterb
LOC122600304,205,314,360,236
LOC122600678,1423,1583,2478,2104
LOC122599916,125,132,212,166
LOC122600810,117,159,114,76
LOC122600032,1397,1311,1133,894
LOC122600471,2441,1808,1171,845
LOC122599899,54,59,218,178
LOC122599900,22,15,4,4
LOC122600033,74,80,305,294
LOC122600702,91,101,142,114
LOC122600006,1096,881,734,581
LOC122600327,246,178,203,213
LOC122599500,0,0,0,0
LOC122600000,862,857,885,838
LOC122599929,328,302,485,383
LOC122599654,519,462,482,418
LOC122599502,0,0,2,1
LOC122600311,1390,1166,711,663
LOC122602159,2,1,6,8
TRNAS-AGA_4,0,0,0,0
LOC122599187,339,381,1378,1092
LOC122599597,984,1224,2105,1965
LOC122599509,0,0,0,0
LOC122599876,447,419,620,465
LOC122599510,10,20,38,22
LOC122602051,11,14,35,29
LOC122602280,1,0,1,0
LOC122599769,449,435,1054,944
LOC122602194,3,8,21,10
LOC122599861,535,866,5792,4917
LOC122600596,949,1367,6367,5880
LOC122602038,431,401,7,5
LOC122599375,1196,1142,2462,1711
LOC122599511,0,0,0,0
TRNAN-GUU_7,0,0,0,0
LOC122600198,183,213,487,546
LOC122598813,2,7,10,7
LOC122600912,436,389,342,256
LOC122598973,27,0,0,18
LOC122602282,1,4,15,11
LOC122599717,219,176,275,168
LOC122599718,16,20,47,27
LOC122600690,105,89,144,135
LOC122598810,0,0,0,0
LOC122599522,0,1,4,0
LOC122600598,425,805,167,145
LOC122602328,10,23,5,9
LOC122602469,1,0,2,4
LOC122599525,0,0,0,0
LOC122600195,120,156,237,150
LOC122602414,8,5,10,7
LOC122600081,414,456,723,536
LOC122600194,447,465,612,506
LOC122600637,637,549,441,343
LOC122599528,0,0,0,0
LOC122599529,47,45,194,170
LOC122600063,79,70,305,301
LOC122599530,0,0,0,0
LOC122599533,0,0,0,0
LOC122599534,0,0,0,0
LOC122599535,3,4,7,9
LOC122599536,0,0,0,0
LOC122599538,0,0,0,0
LOC122599539,0,1,2,4
LOC122599541,3,0,6,5
LOC122602178,21,15,26,35
LOC122600934,314,440,57,43
LOC122600474,1465,971,1936,2457
LOC122600925,476,416,479,342
LOC122600858,647,715,1270,1248
LOC122602176,0,32,28,0
LOC122599438,755,782,1744,1422
LOC122599439,34,35,79,59
LOC122599544,60,55,141,79
LOC122599548,70,100,165,90
LOC122599864,39,13,10,28
LOC122602007,46,36,77,104
LOC122599679,1470,1325,1909,1315
LOC122599537,1431,1135,732,592
LOC122600007,1144,961,992,745
LOC122599116,0,0,1,0
LOC122599050,0,0,0,0
LOC122602152,269,227,499,360
LOC122600467,216,226,405,291
LOC122598998,1773,1423,1541,1408
LOC122598979,2,1,6,2
LOC122600242,3,2,4,2
LOC122600749,91,160,178,111
LOC122599220,2990,2566,1265,1046
LOC122600404,618,721,1598,1354
LOC122599559,480,751,2111,1162
LOC122599393,100,154,1085,844
LOC122600622,116,80,158,104
LOC122599561,6,8,2,2
LOC122602423,0,0,0,0
LOC122599566,1,1,2,0
LOC122599567,0,0,3,0
LOC122599569,0,0,0,0
LOC122601000,0,0,0,0
LOC122599633,765,560,918,914
LOC122601001,19,5,14,5
LOC122599689,658,842,1024,723
LOC122602269,30,31,9,11
LOC122601002,9,28,7,6
LOC122600592,140,372,14,1
LOC122600591,88,236,7,2
LOC122601003,1,4,2,1
TRNAY-GUA_6,0,0,0,0
LOC122602000,87,19,4,2
LOC122600068,184,242,793,450
LOC122599642,466,317,541,391
LOC122600182,1457,1828,2010,1640
LOC122600290,928,989,999,645
LOC122598945,540,310,457,432
LOC122600039,521,598,897,684
LOC122600038,24,50,483,373
LOC122602265,20,25,102,42
LOC122601004,0,0,0,0
LOC122601973,54,121,236,92
LOC122601005,0,0,0,0
LOC122601007,0,1,1,0
LOC122601008,3,3,6,5
LOC122601009,0,0,0,0
LOC122599480,499,315,501,514
LOC122600121,167,128,758,775
LOC122599883,82,146,1513,1125
TRNAN-GUU_8,0,0,0,0
LOC122599754,337,315,264,273
LOC122598903,3,301,304,2
LOC122598905,0,15,23,0
LOC122598904,0,1,1,0
LOC122598902,0,87,74,0
LOC122598901,0,53,56,0
LOC122601010,1,45,33,0
LOC122600367,1,98,220,1
LOC122600368,0,6,14,0
LOC122601011,67,2,8,107
LOC122601012,22,11,34,26
LOC122602277,237,274,699,549
LOC122601013,0,4,5,2
LOC122599355,585,421,607,464
LOC122599129,1928,2170,1680,735
LOC122600797,13,33,155,188
LOC122601014,0,0,0,0
LOC122599961,311,191,1004,896
LOC122602308,0,0,1,3
LOC122601015,40,47,33,36
LOC122601016,0,0,0,0
LOC122600199,1358,1492,1705,1359
LOC122601017,0,0,0,0
LOC122600730,151,151,589,302
LOC122600457,0,1,7,1
LOC122600491,35,61,132,122
LOC122602301,21,25,23,14
LOC122599382,2,4,1,1
LOC122600675,1439,1403,841,782
LOC122602047,346,189,2,4
LOC122601018,0,0,0,0
LOC122601019,0,0,0,0
LOC122601020,0,0,0,1
LOC122599758,551,626,947,662
LOC122601022,31,24,34,19
LOC122601023,0,0,0,0
LOC122602139,0,0,0,0
LOC122600876,70,61,22,13
LOC122601024,2,0,0,2
LOC122600307,46,44,167,107
LOC122598833,38,24,126,84
LOC122602009,29,109,336,51
LOC122601026,0,0,0,2
LOC122601027,0,0,0,0
LOC122600528,9,18,26,13
LOC122600612,22,23,62,34
LOC122601028,0,0,0,0
LOC122600120,38,39,97,49
LOC122600213,79,75,145,95
LOC122601029,0,0,0,0
LOC122601030,0,0,0,0
LOC122601031,0,0,0,0
LOC122601032,1,0,0,1
LOC122601033,1,0,0,0
LOC122599114,120,97,161,101
LOC122599115,141,109,79,51
LOC122602010,84,94,99,50
LOC122602426,5366,3461,1165,620
LOC122600287,986,860,619,456
LOC122601035,13,46,35,19
LOC122598805,9,13,18,10
LOC122601036,5,6,9,7
LOC122599097,196,618,373,117
LOC122599096,177,1,1,562
LOC122599098,23,0,0,31
LOC122601038,0,0,0,2
LOC122599003,5649,4363,10017,12409
LOC122600142,254,370,1231,967
LOC122601039,0,0,0,0
LOC122599210,1329,1366,2742,1605
LOC122600978,110,61,201,174
LOC122601970,126,107,847,570
LOC122600059,12,20,66,43
LOC122600323,49,30,37,42
LOC122600322,460,500,633,502
LOC122600321,277,247,415,307
LOC122601040,0,0,1,0
LOC122600372,175,242,603,525
LOC122600136,803,756,1855,1740
LOC122599140,792,709,1316,1020
LOC122602026,72,50,81,44
LOC122599563,1071,1160,3178,2461
LOC122600413,322,365,303,237
LOC122600470,181,208,446,330
LOC122598874,703,905,1346,1023
LOC122601041,0,0,0,0
LOC122598906,0,0,0,0
LOC122601043,0,0,0,0
LOC122601044,0,0,1,0
LOC122601045,0,0,0,0
LOC122600166,382,361,396,257
LOC122599334,407,235,369,451
LOC122599788,208,214,593,329
LOC122601046,6,6,25,19
LOC122599640,3423,3585,2415,1866
LOC122601047,0,0,0,0
LOC122601115,23,39,24,42
LOC122600076,0,0,0,0
LOC122599952,84,155,536,561
LOC122602435,0,0,0,0
LOC122600317,3,1,9,2
LOC122600316,216,270,367,330
LOC122601049,0,0,0,0
LOC122601051,0,0,0,0
LOC122601052,0,5,0,0
LOC122600384,250,212,1020,806
LOC122600671,86,87,115,82
LOC122601053,0,0,0,0
LOC122600232,43,48,177,99
LOC122600518,183,189,791,678
LOC122602057,23,26,29,27
LOC122598852,559,469,525,375
LOC122599872,588,569,494,318
LOC122599333,4756,4829,3799,3429
LOC122598888,239,187,263,158
LOC122600509,34,54,61,43
LOC122600245,289,338,341,213
LOC122601054,0,0,0,0
LOC122600533,543,838,1716,1322
LOC122600217,2356,2230,1429,1225
LOC122600277,2537,2604,2417,1789
LOC122601055,0,0,0,0
LOC122599970,140,337,365,139
LOC122599974,24,133,1414,897
LOC122600831,363,402,916,582
LOC122600371,40,72,341,261
LOC122601057,0,0,0,0
LOC122598872,0,0,0,0
LOC122602429,4,9,17,7
LOC122600962,22,39,97,87
LOC122602350,8,4,9,9
LOC122601059,0,0,0,0
LOC122601060,65,46,5,4
LOC122601061,0,0,0,0
LOC122600902,3593,4554,123,50
LOC122601062,0,0,0,0
LOC122600253,468,300,60,46
LOC122601063,0,0,0,0
LOC122601064,0,0,0,0
LOC122600644,237,304,81,76
LOC122601065,0,0,2,0
LOC122601066,1,1,0,0
LOC122601067,0,0,0,0
LOC122602198,0,0,1,0
LOC122600603,20,17,37,35
LOC122598950,0,0,0,0
LOC122601070,0,0,0,0
LOC122599277,1292,1630,859,773
LOC122599276,137,290,32,10
LOC122599278,714,850,13,3
LOC122601071,4,3,0,0
LOC122602303,14,10,19,15
LOC122601072,70,76,1,0
LOC122601074,0,0,1,0
LOC122601075,28,102,4,1
LOC122598915,145,161,243,190
LOC122598914,306,418,14,3
LOC122601076,22,51,0,0
LOC122600869,67,280,113,13
LOC122600310,1856,1513,3933,3463
LOC122602136,10,20,176,131
LOC122602408,1,3,55,32
LOC122601949,16,20,75,63
LOC122599479,27,59,638,407
TRNAC-GCA_3,0,0,0,0
LOC122599194,10351,11360,262,99
LOC122599193,7306,5934,382,260
LOC122599259,804,929,2107,2117
LOC122600132,114,79,470,512
LOC122600931,67,33,50,90
LOC122602148,4,3,0,0
LOC122601079,0,0,0,0
LOC122601080,0,0,0,0
LOC122600051,951,751,1496,1194
LOC122600255,163,158,565,514
LOC122601940,150,190,476,326
LOC122601081,15,14,26,17
LOC122599417,1486,1165,2036,1472
LOC122602309,16,20,29,49
LOC122601947,580,443,621,598
LOC122599444,1601,1530,1618,1272
LOC122599492,142,333,254,117
LOC122602440,0,0,0,0
LOC122601082,0,1,0,0
LOC122600494,1,3,3,4
LOC122601083,0,0,4,1
LOC122601084,0,0,0,0
LOC122600830,3915,3641,2733,3204
LOC122600804,138,162,61,43
LOC122599631,1965,1799,1027,984
LOC122599923,255,265,635,506
LOC122600963,4,3,7,1
LOC122600508,265,353,555,435
LOC122601087,7,2,12,8
LOC122600462,260,301,248,202
LOC122599746,82,232,532,608
LOC122601088,0,0,0,0
LOC122598875,0,0,0,0
LOC122601089,0,0,0,0
LOC122599085,0,0,0,0
LOC122599570,470,375,528,322
LOC122602144,81,98,31,17
LOC122601091,0,0,0,0
LOC122602204,0,0,8,4
LOC122600768,111,121,114,75
LOC122599507,2116,3193,526,379
LOC122601092,0,1,0,0
LOC122600456,746,644,1077,830
LOC122600561,427,308,1184,1179
LOC122601093,2,13,13,0
LOC122598829,10,25,31,0
LOC122600111,9,62,123,103
LOC122598840,0,0,0,0
LOC122602377,3,6,4,5
LOC122600089,1,1,1,0
LOC122601095,0,0,1,0
LOC122601096,25,29,94,104
LOC122602084,67,39,51,60
LOC122599495,12589,9588,4088,3169
LOC122600540,50,71,452,373
LOC122600683,179,219,332,221
LOC122601097,0,0,0,0
LOC122601098,0,0,0,0
LOC122601099,11,20,46,27
LOC122601100,0,0,0,0
LOC122600955,133,135,780,593
LOC122600952,40,39,107,74
LOC122600519,415,371,710,569
LOC122600084,561,570,544,445
LOC122600085,0,0,1,0
LOC122601101,0,0,0,1
LOC122598806,207,411,1462,910
LOC122600635,19,44,360,411
LOC122600045,124,103,118,125
LOC122601102,8,8,5,6
LOC122600359,829,898,1037,797
LOC122602323,0,0,0,0
LOC122598814,217,201,476,392
LOC122602373,2,1,20,29
LOC122599010,316,465,188,108
LOC122602417,466,421,466,354
LOC122599926,964,805,1372,874
LOC122599925,394,423,545,361
LOC122600904,21,32,147,76
LOC122599962,232,284,480,325
LOC122599818,335,255,379,339
LOC122600573,717,810,1576,1391
LOC122600340,168,262,1816,1751
LOC122599729,425,373,1575,1519
LOC122599580,434,428,753,583
LOC122601105,1,1,0,2
LOC122599820,1131,1045,1743,1098
LOC122599016,64,78,95,42
LOC122599015,3689,2580,1987,1424
LOC122602141,44,33,28,35
LOC122602234,0,3,13,4
LOC122601106,0,0,0,0
LOC122601107,0,0,0,0
LOC122599296,1216,1256,5173,4288
LOC122600638,168,171,234,133
LOC122599991,1371,1037,1541,1187
LOC122602165,326,256,605,438
LOC122602228,3,6,4,5
LOC122601938,0,0,3,0
LOC122599366,926,891,742,553
LOC122600378,424,273,314,214
LOC122599343,422,789,1096,837
LOC122602383,26,9,39,22
LOC122601109,0,0,0,0
LOC122599238,1080,908,1114,810
LOC122599237,1186,1054,1581,1121
LOC122601110,0,0,0,0
LOC122602362,0,0,2,0
LOC122600035,649,484,261,201
LOC122598972,2368,2329,1169,662
LOC122598971,60,66,163,120
LOC122599666,806,2180,5056,3206
LOC122600201,215,819,5671,3166
LOC122601111,0,0,0,0
LOC122601112,0,0,0,0
LOC122601113,2,3,4,1
LOC122601114,0,1,1,0
LOC122601989,3522,4131,1944,1348
LOC122599591,86,74,272,301
LOC122600028,348,214,196,268
LOC122602235,1,9,25,0
LOC122601116,0,0,0,0
LOC122601117,0,0,0,0
LOC122601119,0,1,0,0
LOC122599657,622,683,1301,1187
LOC122600001,4406,3719,160,119
LOC122599870,425,486,429,346
LOC122602055,5,16,69,21
LOC122602054,0,0,0,0
LOC122600003,1212,3016,5020,4165
LOC122598873,0,0,0,0
LOC122600900,11,27,176,103
LOC122600459,174,137,252,180
LOC122600458,12,8,15,27
LOC122602313,416,502,1989,1222
LOC122599262,162,148,414,280
LOC122599263,226,241,457,315
LOC122600628,1549,1294,1126,957
LOC122600019,954,1035,1641,1166
LOC122600444,129,190,896,566
LOC122599943,35,25,20,44
LOC122601121,0,0,0,0
LOC122599506,99,213,1144,1014
LOC122602259,21,30,17,14
TRNAI-AAU_7,0,0,0,0
LOC122600260,2925,2247,1786,1286
LOC122599933,25,89,723,749
LOC122599763,723,892,782,572
LOC122599239,531,401,536,402
LOC122599240,153,166,291,179
LOC122598854,2434,1753,3362,2622
LOC122598799,5,5,33,30
LOC122602393,277,227,484,514
LOC122601122,39,5,11,11
LOC122601123,0,0,0,0
LOC122601127,0,0,0,0
LOC122600801,0,1,1,1
LOC122601129,0,0,0,0
LOC122600119,3562,2617,3901,3569
LOC122601130,1,2,2,0
LOC122601131,167,117,635,818
LOC122601132,0,0,0,0
LOC122599813,1666,1899,3427,2487
LOC122601133,0,0,0,0
LOC122601135,0,0,0,0
LOC122601137,0,0,0,0
LOC122601968,35,64,83,38
LOC122600839,194,132,528,643
LOC122602433,0,1,3,1
TRNAA-AGC_8,0,0,0,0
LOC122599624,670,651,739,609
LOC122599372,1250,1019,2858,3024
LOC122601138,0,0,0,0
LOC122602101,58,62,138,108
LOC122600631,31,49,162,147
LOC122600679,224,278,422,401
LOC122601543,494,291,3207,2645
LOC122601140,3,6,13,11
LOC122601139,0,0,0,0
LOC122601141,196,210,512,341
LOC122602315,55,47,107,62
LOC122600315,145,112,106,142
LOC122601142,2,0,1,0
LOC122601143,0,122,272,1
LOC122599371,9,21,170,201
LOC122601144,0,0,0,0
LOC122601146,0,0,0,0
LOC122601147,0,0,0,0
LOC122598800,97,1,1,141
LOC122600611,24,41,286,207
LOC122601148,0,0,0,0
LOC122600576,7,8,1,0
LOC122601149,0,0,0,0
LOC122600489,9,10,1,5
LOC122600358,22,6,5,10
LOC122600050,0,2,1,0
LOC122599662,34,14,7,1
LOC122601150,0,0,0,0
LOC122599832,6392,9862,736,419
LOC122599831,262,279,4,6
LOC122599830,54,64,103,71
LOC122600520,630,883,2071,1808
LOC122599127,4228,3781,3615,3012
LOC122601151,0,0,0,0
LOC122600283,174,205,240,233
LOC122599760,213,198,429,570
LOC122601152,0,2,0,0
LOC122599726,1976,2208,2230,1520
LOC122599770,362,466,822,433
LOC122599250,52,57,41,27
LOC122601153,21,44,21,10
LOC122599252,717,757,1401,1519
LOC122601154,0,0,0,0
LOC122601156,1,0,0,0
LOC122599253,50,38,71,43
LOC122599251,2864,4246,754,529
LOC122600056,370,278,337,273
LOC122601157,18,23,37,17
LOC122600184,586,444,339,413
LOC122600924,590,650,261,201
LOC122601158,2,3,2,2
LOC122601159,12,12,7,6
LOC122598849,1068,925,1954,1599
LOC122601160,64,21,10,13
LOC122601161,1,7,7,17
LOC122601162,0,0,0,0
LOC122600409,0,0,0,0
LOC122600408,0,0,0,0
LOC122601165,0,0,0,0
LOC122601167,1,0,0,0
LOC122600402,48,48,71,39
LOC122602037,68,48,85,39
LOC122602066,0,0,0,0
LOC122599205,376,207,4,0
LOC122599206,187,118,33,29
LOC122601168,5,2,14,10
LOC122601169,391,483,189,87
LOC122601170,27,34,60,35
LOC122602290,0,1,0,0
LOC122601171,0,0,0,0
LOC122600080,155,145,332,285
LOC122601172,0,0,1,1
LOC122601175,0,0,0,0
LOC122602283,474,347,444,355
LOC122599211,2412,2053,9134,7036
LOC122600078,2679,1597,1551,1247
LOC122599396,187,187,970,717
LOC122601177,0,0,0,0
LOC122601178,0,0,0,0
LOC122600135,248,267,480,354
LOC122599954,0,1,1,1
LOC122599896,316,258,418,297
LOC122601996,1,5,7,10
LOC122601182,1,4,3,2
LOC122602260,1,1,1,3
LOC122601183,0,0,0,0
LOC122599756,5,7,31,11
LOC122599755,501,452,733,606
LOC122601184,0,0,0,0
LOC122601185,0,0,0,0
LOC122602025,29,33,247,221
LOC122602110,1,1,0,1
LOC122602247,2,1,0,1
LOC122601187,9,0,3,2
LOC122601188,4,1,1,1
LOC122602243,2134,1917,1240,1205
LOC122600338,293,246,347,316
LOC122601189,0,0,0,0
LOC122599165,1338,1540,3788,3583
LOC122599006,1,2,12,11
LOC122599340,1237,976,1367,1164
LOC122600640,97,110,351,292
LOC122599066,506,456,436,323
LOC122599037,263,307,233,125
LOC122600161,371,399,466,342
LOC122601192,0,0,0,0
LOC122600077,918,1037,1312,977
LOC122600961,15,18,31,32
LOC122599487,1357,1130,1138,1040
LOC122601896,27,40,60,31
LOC122601193,0,0,0,0
LOC122601194,0,0,0,0
LOC122598908,0,0,0,0
LOC122601195,0,0,0,0
LOC122599947,186,217,1364,1114
LOC122600276,550,748,1514,1164
LOC122600829,225,146,622,706
LOC122600486,7,18,36,20
LOC122602409,0,0,1,1
LOC122599154,0,4,1,0
LOC122598857,0,0,0,0
LOC122601197,0,0,0,0
LOC122601198,0,0,0,0
LOC122600992,13,23,87,28
LOC122599882,914,625,551,492
LOC122599670,1401,1377,3122,2409
LOC122602131,35,57,65,27
LOC122601199,0,0,0,0
LOC122601200,0,2,0,0
LOC122602268,259,291,1215,823
LOC122599742,1029,1072,1889,1271
LOC122601201,0,0,0,0
LOC122599329,35,51,110,107
LOC122599330,2472,3540,5366,4231
LOC122601202,0,0,0,0
LOC122600905,27,45,28,38
LOC122599990,386,533,1146,1189
LOC122602062,96,264,40,42
LOC122599860,1253,858,1132,1369
LOC122602123,2317,5030,1449,836
LOC122601203,0,0,0,0
LOC122602122,20,107,31,19
LOC122601205,0,0,0,0
LOC122599030,2503,2428,4493,2710
LOC122601206,0,0,0,0
LOC122601207,0,0,0,0
LOC122601208,0,0,0,0
LOC122599779,217,178,350,238
LOC122601990,413,297,697,616
LOC122601209,0,0,0,0
LOC122601210,0,0,0,0
LOC122599967,272,132,154,290
LOC122601212,0,0,0,0
LOC122599269,1423,1403,1067,730
LOC122598876,0,2,0,1
LOC122602046,56,53,40,40
LOC122602203,10,14,14,11
LOC122600516,1471,1298,1079,930
TRNAM-CAU_11,0,0,0,0
LOC122601213,0,0,0,0
LOC122602406,7,5,32,13
LOC122600719,69,113,193,101
LOC122601214,0,0,0,0
LOC122602199,9,13,6,9
LOC122602425,2,0,2,4
LOC122599270,6449,7570,5605,3631
LOC122599103,1799,1352,1662,1347
LOC122599865,457,432,830,608
LOC122601136,37,48,103,60
LOC122599893,265,293,461,337
LOC122600744,80,81,152,109
LOC122599997,279,333,520,228
LOC122600174,885,849,1492,992
LOC122600222,930,1088,1716,1305
LOC122601216,1,0,0,0
LOC122599007,2897,1924,3946,4442
LOC122602438,485,495,774,625
LOC122602349,207,269,7,4
LOC122601217,0,0,0,0
LOC122599271,1759,1437,1657,1271
LOC122602005,92,154,431,310
LOC122601219,0,1,0,0
LOC122601220,0,2,0,0
LOC122599937,2765,1744,2407,3281
LOC122599254,1650,1485,1825,1716
LOC122601221,0,0,0,0
LOC122602448,0,0,0,0
LOC122602091,31,74,184,188
LOC122601222,0,0,0,0
LOC122602125,6,16,67,44
LOC122601223,0,0,0,0
LOC122601224,0,0,1,0
LOC122600314,339,550,2647,2353
LOC122601225,0,0,0,0
LOC122601229,0,0,0,0
LOC122599688,365,410,798,605
LOC122602318,0,0,3,2
LOC122601231,0,0,0,0
LOC122599696,78,44,93,76
LOC122600800,422,358,642,497
LOC122601233,0,0,0,0
LOC122601235,0,0,0,0
LOC122602413,0,0,0,0
LOC122599026,988,1205,3165,2440
LOC122599886,563,680,1767,1369
LOC122601236,0,0,0,0
LOC122601237,0,0,0,0
LOC122601239,6,10,20,5
LOC122599209,7205,8249,7939,8219
LOC122601240,0,0,0,0
LOC122598827,24,30,18,10
LOC122600109,198,248,398,303
LOC122601241,0,0,0,0
LOC122601242,0,0,0,0
LOC122601243,0,0,0,0
LOC122601244,0,0,0,0
LOC122601246,0,0,0,0
LOC122601247,0,0,0,0
LOC122601248,0,0,0,0
LOC122601249,0,0,0,0
LOC122600976,55,50,112,120
LOC122599048,444,350,1324,804
LOC122602183,0,0,0,0
LOC122601251,0,0,0,0
LOC122602422,2,218,526,1
LOC122601252,0,1,0,0
LOC122601253,0,0,0,0
LOC122601254,0,1,0,1
LOC122602449,0,0,0,0
LOC122602221,1,0,0,0
LOC122601256,0,0,0,0
LOC122599708,640,535,1018,923
LOC122601257,1,6,7,0
LOC122601258,0,0,0,0
LOC122600909,11,20,80,37
LOC122601260,0,0,0,0
LOC122601261,0,0,0,0
LOC122601262,0,0,0,0
LOC122599724,1304,1260,1587,1137
LOC122601255,0,5,44,42
LOC122600537,569,517,1921,1532
LOC122600873,478,343,515,366
LOC122600243,51,42,62,61
LOC122600435,47,51,141,126
LOC122601263,0,0,0,0
LOC122601265,0,0,0,0
LOC122601266,0,0,0,0
LOC122601267,0,0,0,0
LOC122601268,0,0,0,0
LOC122601269,0,0,0,0
LOC122599018,0,0,0,0
LOC122599148,2518,1861,2922,2335
LOC122600209,854,631,1059,830
LOC122601270,0,0,0,0
LOC122601271,0,0,0,0
LOC122601272,0,0,0,0
LOC122598963,0,0,0,0
LOC122601273,0,0,0,0
LOC122601275,0,0,0,0
LOC122601276,102,37,5,3
LOC122599562,2967,2449,4377,3176
LOC122601278,0,0,0,0
LOC122601279,0,0,0,0
LOC122601280,0,0,0,0
LOC122599458,2997,2335,2491,2007
LOC122601281,0,0,0,0
LOC122601282,0,0,0,0
LOC122602230,4,14,39,48
LOC122601285,0,0,0,0
LOC122601286,0,0,0,0
LOC122601288,0,0,0,0
LOC122602465,0,0,0,2
LOC122601289,0,0,0,0
LOC122601290,0,0,0,0
LOC122601291,0,0,0,0
LOC122599846,1062,598,2901,3189
LOC122598978,1,0,0,0
LOC122601292,0,0,0,0
LOC122599198,1493,451,522,1150
LOC122601294,0,0,0,0
LOC122601295,0,0,0,0
LOC122602078,115,27,19,57
LOC122601296,0,0,0,0
LOC122601297,0,0,0,0
LOC122601298,0,0,0,0
LOC122601299,2,1,0,1
LOC122601300,0,0,0,0
LOC122601302,0,0,0,0
LOC122601303,0,0,0,0
LOC122601304,0,0,0,0
LOC122601305,2,0,0,0
LOC122600803,11,8,21,65
LOC122599903,406,317,431,367
LOC122601306,0,0,0,0
LOC122601307,28,28,109,76
LOC122601308,0,0,0,0
LOC122601309,0,0,0,0
LOC122601926,2729,780,2,3
LOC122599965,351,286,479,336
LOC122602264,26960,22429,3017,2449
LOC122601311,0,0,0,0
LOC122601312,0,0,0,0
LOC122598913,1,0,1,0
LOC122601314,0,0,0,0
LOC122601315,0,0,0,0
LOC122601316,0,0,0,0
LOC122601317,0,0,0,0
LOC122601318,0,0,0,0
LOC122601319,0,0,0,0
LOC122601320,0,0,0,0
LOC122601322,62,44,170,163
LOC122601323,1,0,0,0
LOC122598907,0,0,0,0
LOC122601324,0,0,0,0
LOC122598801,671,576,424,335
LOC122601325,0,0,0,0
LOC122598890,0,0,0,0
LOC122599036,7,6,14,5
LOC122598865,16,20,39,21
LOC122602390,141,79,163,109
